Request ID;Request Criticality (1-5);Time Sent in ms since epoch;Time Received answer in ms since epoch;Total Time in ms
65;1;1516276976297;1516276976392;95
66;2;1516276976297;1516276976392;95
67;1;1516276976297;1516276976354;57
68;2;1516276976297;1516276976341;44
69;1;1516276976297;1516276976378;81
70;1;1516276976297;1516276976379;82
71;2;1516276976297;1516276976310;13
72;1;1516276976297;1516276976321;24
73;1;1516276976297;1516276976386;89
74;2;1516276976297;1516276976314;17
75;1;1516276976299;1516276976337;38
76;1;1516276976299;1516276976309;10
77;1;1516276976299;1516276976327;28
78;2;1516276976299;1516276976322;23
79;1;1516276976299;1516276976311;12
80;1;1516276976299;1516276976359;60
81;1;1516276976299;1516276976333;34
82;1;1516276976299;1516276976399;100
83;1;1516276976299;1516276976412;113
84;5;1516276976299;1516276976321;22
85;1;1516276976299;1516276976387;88
86;1;1516276976299;1516276976356;57
87;4;1516276976299;1516276976344;45
88;1;1516276976299;1516276976367;68
89;1;1516276976299;1516276976391;92
90;1;1516276976299;1516276976400;101
91;2;1516276976299;1516276976316;17
92;1;1516276976299;1516276976342;43
93;3;1516276976299;1516276976351;52
94;1;1516276976299;1516276976384;85
95;4;1516276976299;1516276976311;12
96;1;1516276976299;1516276976308;9
97;2;1516276976299;1516276976385;86
98;2;1516276976299;1516276976312;13
99;1;1516276976299;1516276976350;51
100;2;1516276976299;1516276976337;38
101;1;1516276976299;1516276976362;63
102;2;1516276977301;1516276977353;52
103;5;1516276977301;1516276977322;21
104;1;1516276977301;1516276977337;36
105;1;1516276977301;1516276977364;63
106;2;1516276977301;1516276977317;16
107;1;1516276977301;1516276977341;40
108;1;1516276977301;1516276977392;91
109;3;1516276977301;1516276977360;59
110;2;1516276977301;1516276977387;86
111;1;1516276977301;1516276977312;11
112;2;1516276977303;1516276977335;32
113;2;1516276977303;1516276977366;63
114;1;1516276977303;1516276977331;28
115;2;1516276977304;1516276977363;59
116;2;1516276977304;1516276977341;37
117;5;1516276977304;1516276977334;30
118;1;1516276977304;1516276977399;95
119;4;1516276977304;1516276977323;19
120;1;1516276977304;1516276977408;104
121;1;1516276977304;1516276977325;21
122;1;1516276977304;1516276977420;116
123;1;1516276977304;1516276977368;64
124;2;1516276977304;1516276977336;32
125;2;1516276977304;1516276977329;25
126;1;1516276977304;1516276977405;101
127;1;1516276977304;1516276977356;52
128;2;1516276977304;1516276977357;53
129;2;1516276977304;1516276977398;94
130;2;1516276977304;1516276977384;80
131;2;1516276977304;1516276977324;20
132;2;1516276978304;1516276978389;85
133;2;1516276978304;1516276978338;34
134;3;1516276978304;1516276978344;40
135;2;1516276978304;1516276978357;53
136;2;1516276978304;1516276978356;52
137;1;1516276978304;1516276978404;100
138;3;1516276978304;1516276978365;61
139;1;1516276978304;1516276978366;62
140;4;1516276978304;1516276978350;46
141;2;1516276978304;1516276978401;97
142;4;1516276978304;1516276978361;57
143;1;1516276978304;1516276978331;27
144;5;1516276978304;1516276978337;33
145;1;1516276978304;1516276978321;17
146;1;1516276978304;1516276978362;58
147;2;1516276978304;1516276978370;66
148;5;1516276978304;1516276978328;24
149;2;1516276978304;1516276978390;86
150;2;1516276978304;1516276978355;51
151;1;1516276978304;1516276978343;39
152;2;1516276978304;1516276978349;45
153;3;1516276978304;1516276978368;64
154;3;1516276978304;1516276978320;16
155;1;1516276978304;1516276978372;68
156;2;1516276978304;1516276978353;49
157;1;1516276978304;1516276978340;36
158;1;1516276978304;1516276978352;48
159;2;1516276978304;1516276978343;39
160;1;1516276978304;1516276978380;76
161;2;1516276978304;1516276978326;22
162;3;1516276978304;1516276978323;19
163;5;1516276978304;1516276978339;35
164;2;1516276978304;1516276978368;64
165;1;1516276979304;1516276979378;74
166;2;1516276979305;1516276979351;46
167;2;1516276979305;1516276979311;6
168;1;1516276979305;1516276979335;30
169;5;1516276979305;1516276979324;19
170;2;1516276979305;1516276979394;89
171;1;1516276979305;1516276979402;97
172;1;1516276979305;1516276979345;40
173;2;1516276979305;1516276979363;58
174;1;1516276979305;1516276979408;103
175;1;1516276979305;1516276979337;32
176;2;1516276979305;1516276979338;33
177;2;1516276979305;1516276979362;57
178;2;1516276979305;1516276979361;56
179;5;1516276979305;1516276979330;25
180;1;1516276979305;1516276979339;34
181;2;1516276979305;1516276979347;42
182;2;1516276979305;1516276979370;65
183;2;1516276979305;1516276979367;62
184;2;1516276979305;1516276979366;61
185;2;1516276979305;1516276979316;11
186;2;1516276979305;1516276979326;21
187;2;1516276979305;1516276979371;66
188;2;1516276979305;1516276979333;28
189;2;1516276979305;1516276979321;16
190;1;1516276979305;1516276979378;73
191;1;1516276979305;1516276979374;69
192;1;1516276979305;1516276979341;36
193;2;1516276979305;1516276979377;72
194;1;1516276979305;1516276979345;40
195;2;1516276979305;1516276979337;32
196;2;1516276979305;1516276979355;50
197;2;1516276979305;1516276979372;67
198;1;1516276979305;1516276979369;64
199;1;1516276979305;1516276979359;54
200;4;1516276979305;1516276979342;37
201;2;1516276980305;1516276980402;97
202;3;1516276980305;1516276980313;8
203;1;1516276980305;1516276980402;97
204;2;1516276980305;1516276980350;45
205;2;1516276980305;1516276980341;36
206;4;1516276980305;1516276980325;20
207;1;1516276980305;1516276980404;99
208;4;1516276980305;1516276980356;51
209;1;1516276980305;1516276980328;23
210;2;1516276980305;1516276980325;20
211;2;1516276980305;1516276980382;77
212;1;1516276980305;1516276980394;89
213;1;1516276980305;1516276980386;81
214;5;1516276980305;1516276980315;10
215;1;1516276980305;1516276980409;104
216;1;1516276980305;1516276980384;79
217;1;1516276980306;1516276980354;48
218;1;1516276980306;1516276980375;69
219;2;1516276980306;1516276980318;12
220;5;1516276980306;1516276980316;10
221;2;1516276980306;1516276980324;18
222;1;1516276980306;1516276980332;26
223;1;1516276980306;1516276980345;39
224;2;1516276980306;1516276980328;22
225;2;1516276980306;1516276980335;29
226;1;1516276980306;1516276980366;60
227;3;1516276980306;1516276980360;54
228;1;1516276980306;1516276980347;41
229;5;1516276980306;1516276980330;24
230;1;1516276980306;1516276980339;33
231;1;1516276980306;1516276980331;25
232;1;1516276981306;1516276981322;16
233;2;1516276981306;1516276981339;33
234;2;1516276981306;1516276981384;78
235;3;1516276981306;1516276981330;24
236;1;1516276981306;1516276981315;9
237;5;1516276981306;1516276981332;26
238;1;1516276981306;1516276981427;121
239;5;1516276981306;1516276981322;16
240;1;1516276981306;1516276981313;7
241;1;1516276981306;1516276981398;92
242;2;1516276981306;1516276981376;70
243;2;1516276981306;1516276981329;23
244;2;1516276981306;1516276981397;91
245;2;1516276981306;1516276981368;62
246;5;1516276981306;1516276981325;19
247;1;1516276981306;1516276981403;97
248;1;1516276981306;1516276981340;34
249;5;1516276981306;1516276981333;27
250;1;1516276981306;1516276981397;91
251;2;1516276981306;1516276981376;70
252;2;1516276981306;1516276981381;75
253;2;1516276981306;1516276981329;23
254;1;1516276981306;1516276981330;24
255;3;1516276981306;1516276981389;83
256;1;1516276981306;1516276981395;89
257;2;1516276981306;1516276981336;30
258;2;1516276981306;1516276981363;57
259;1;1516276981306;1516276981389;83
260;1;1516276981306;1516276981415;109
261;1;1516276981306;1516276981313;7
262;2;1516276981306;1516276981327;21
263;1;1516276981306;1516276981394;88
264;1;1516276981306;1516276981373;67
265;2;1516276982307;1516276982354;47
266;3;1516276982307;1516276982322;15
267;1;1516276982307;1516276982332;25
268;4;1516276982307;1516276982339;32
269;5;1516276982307;1516276982320;13
270;5;1516276982307;1516276982332;25
271;3;1516276982307;1516276982366;59
272;1;1516276982307;1516276982342;35
273;1;1516276982307;1516276982360;53
274;3;1516276982307;1516276982352;45
275;1;1516276982307;1516276982380;73
276;2;1516276982307;1516276982315;8
277;4;1516276982307;1516276982342;35
278;5;1516276982307;1516276982333;26
279;5;1516276982307;1516276982322;15
280;2;1516276982307;1516276982355;48
281;1;1516276982307;1516276982413;106
282;2;1516276982307;1516276982373;66
283;1;1516276982307;1516276982392;85
284;2;1516276982307;1516276982374;67
285;1;1516276982307;1516276982401;94
286;5;1516276982307;1516276982323;16
287;2;1516276982307;1516276982371;64
288;2;1516276982307;1516276982376;69
289;1;1516276982307;1516276982332;25
290;5;1516276982307;1516276982334;27
291;2;1516276982307;1516276982329;22
292;1;1516276982307;1516276982328;21
293;1;1516276982307;1516276982345;38
294;1;1516276982307;1516276982417;110
295;3;1516276982307;1516276982333;26
296;1;1516276982307;1516276982397;90
297;2;1516276983307;1516276983321;14
298;4;1516276983307;1516276983314;7
299;2;1516276983307;1516276983346;39
300;1;1516276983307;1516276983347;40
301;5;1516276983307;1516276983336;29
302;1;1516276983307;1516276983349;42
303;2;1516276983307;1516276983329;22
304;2;1516276983307;1516276983354;47
305;5;1516276983307;1516276983326;19
306;1;1516276983307;1516276983366;59
307;2;1516276983307;1516276983373;66
308;2;1516276983307;1516276983379;72
309;1;1516276983307;1516276983365;58
310;2;1516276983307;1516276983392;85
311;5;1516276983307;1516276983331;24
312;1;1516276983307;1516276983385;78
313;3;1516276983307;1516276983345;38
314;4;1516276983307;1516276983336;29
315;2;1516276983307;1516276983374;67
316;2;1516276983307;1516276983377;70
317;2;1516276983307;1516276983394;87
318;5;1516276983307;1516276983328;21
319;2;1516276983307;1516276983380;73
320;3;1516276983307;1516276983328;21
321;2;1516276983307;1516276983322;15
322;2;1516276983307;1516276983393;86
323;2;1516276983307;1516276983331;24
324;5;1516276983307;1516276983313;6
325;1;1516276983307;1516276983354;47
326;5;1516276983307;1516276983340;33
327;1;1516276983307;1516276983380;73
328;4;1516276984307;1516276984336;29
329;1;1516276984307;1516276984355;48
330;1;1516276984307;1516276984397;90
331;1;1516276984307;1516276984378;71
332;1;1516276984307;1516276984382;75
333;1;1516276984307;1516276984365;58
334;2;1516276984307;1516276984388;81
335;2;1516276984307;1516276984355;48
336;2;1516276984307;1516276984371;64
337;2;1516276984307;1516276984382;75
338;1;1516276984307;1516276984355;48
339;1;1516276984307;1516276984369;62
340;2;1516276984307;1516276984338;31
341;2;1516276984307;1516276984357;50
342;1;1516276984307;1516276984371;64
343;2;1516276984307;1516276984328;21
344;2;1516276984307;1516276984387;80
345;1;1516276984307;1516276984403;96
346;1;1516276984307;1516276984407;100
347;1;1516276984307;1516276984391;84
348;1;1516276984307;1516276984357;50
349;1;1516276984307;1516276984316;9
350;2;1516276984307;1516276984381;74
351;1;1516276984308;1516276984322;14
352;3;1516276984308;1516276984380;72
353;1;1516276984308;1516276984380;72
354;2;1516276984308;1516276984390;82
355;5;1516276984308;1516276984328;20
356;2;1516276984308;1516276984344;36
357;2;1516276984308;1516276984320;12
358;2;1516276984308;1516276984383;75
359;1;1516276984308;1516276984345;37
360;2;1516276984308;1516276984337;29
361;1;1516276984308;1516276984393;85
362;3;1516276984308;1516276984349;41
363;1;1516276984308;1516276984316;8
364;3;1516276984308;1516276984323;15
365;1;1516276985308;1516276985410;102
366;1;1516276985308;1516276985366;58
367;4;1516276985308;1516276985340;32
368;2;1516276985308;1516276985403;95
369;1;1516276985308;1516276985347;39
370;2;1516276985308;1516276985378;70
371;2;1516276985308;1516276985372;64
372;2;1516276985308;1516276985394;86
373;2;1516276985308;1516276985373;65
374;2;1516276985308;1516276985358;50
375;2;1516276985308;1516276985362;54
376;2;1516276985308;1516276985341;33
377;2;1516276985308;1516276985389;81
378;2;1516276985308;1516276985313;5
379;1;1516276985308;1516276985356;48
380;2;1516276985308;1516276985378;70
381;5;1516276985308;1516276985343;35
382;2;1516276985308;1516276985326;18
383;1;1516276985308;1516276985384;76
384;1;1516276985308;1516276985368;60
385;1;1516276985308;1516276985376;68
386;1;1516276985308;1516276985389;81
387;2;1516276985308;1516276985382;74
388;1;1516276985308;1516276985419;111
389;2;1516276985308;1516276985389;81
390;2;1516276985308;1516276985382;74
391;2;1516276985308;1516276985342;34
392;2;1516276985308;1516276985350;42
393;1;1516276985308;1516276985418;110
394;1;1516276985308;1516276985339;31
395;4;1516276985308;1516276985329;21
396;2;1516276985308;1516276985355;47
397;1;1516276985308;1516276985377;69
398;2;1516276985308;1516276985338;30
399;1;1516276986308;1516276986405;97
400;2;1516276986308;1516276986351;43
401;1;1516276986308;1516276986346;38
402;2;1516276986308;1516276986373;65
403;2;1516276986308;1516276986340;32
404;2;1516276986308;1516276986352;44
405;1;1516276986308;1516276986334;26
406;4;1516276986308;1516276986344;36
407;1;1516276986308;1516276986366;58
408;1;1516276986308;1516276986334;26
409;1;1516276986308;1516276986314;6
410;4;1516276986308;1516276986336;28
411;5;1516276986308;1516276986324;16
412;2;1516276986308;1516276986315;7
413;2;1516276986308;1516276986402;94
414;5;1516276986308;1516276986344;36
415;5;1516276986308;1516276986324;16
416;2;1516276986308;1516276986321;13
417;1;1516276986308;1516276986346;38
418;2;1516276986308;1516276986385;77
419;1;1516276986308;1516276986415;107
420;1;1516276986308;1516276986414;106
421;2;1516276986308;1516276986335;27
422;1;1516276986308;1516276986357;49
423;2;1516276986308;1516276986371;63
424;1;1516276986308;1516276986324;16
425;5;1516276986308;1516276986336;28
426;1;1516276986308;1516276986361;53
427;2;1516276986308;1516276986358;50
428;1;1516276986308;1516276986328;20
429;2;1516276986308;1516276986361;53
430;2;1516276986308;1516276986377;69
431;3;1516276986308;1516276986334;26
432;2;1516276987309;1516276987359;50
433;1;1516276987309;1516276987352;43
434;1;1516276987309;1516276987355;46
435;2;1516276987309;1516276987363;54
436;1;1516276987309;1516276987426;117
437;4;1516276987309;1516276987335;26
438;1;1516276987309;1516276987340;31
439;1;1516276987309;1516276987424;115
440;1;1516276987309;1516276987376;67
441;3;1516276987309;1516276987348;39
442;1;1516276987309;1516276987335;26
443;5;1516276987309;1516276987328;19
444;1;1516276987309;1516276987391;82
445;2;1516276987309;1516276987344;35
446;1;1516276987309;1516276987369;60
447;5;1516276987309;1516276987324;15
448;2;1516276987309;1516276987329;20
449;2;1516276987309;1516276987401;92
450;1;1516276987309;1516276987324;15
451;2;1516276987309;1516276987357;48
452;1;1516276987309;1516276987328;19
453;1;1516276987309;1516276987331;22
454;1;1516276987309;1516276987410;101
455;5;1516276987309;1516276987322;13
456;2;1516276987309;1516276987370;61
457;3;1516276987309;1516276987347;38
458;1;1516276987309;1516276987354;45
459;2;1516276987309;1516276987367;58
460;3;1516276987309;1516276987357;48
461;2;1516276987309;1516276987339;30
462;2;1516276987309;1516276987373;64
463;1;1516276988309;1516276988350;41
464;1;1516276988309;1516276988342;33
465;2;1516276988309;1516276988335;26
466;1;1516276988309;1516276988404;95
467;2;1516276988309;1516276988338;29
468;1;1516276988309;1516276988349;40
469;1;1516276988309;1516276988425;116
470;2;1516276988309;1516276988327;18
471;5;1516276988309;1516276988333;24
472;1;1516276988309;1516276988338;29
473;2;1516276988309;1516276988377;68
474;5;1516276988309;1516276988344;35
475;2;1516276988309;1516276988342;33
476;4;1516276988309;1516276988328;19
477;2;1516276988309;1516276988379;70
478;2;1516276988309;1516276988317;8
479;2;1516276988309;1516276988409;100
480;4;1516276988309;1516276988336;27
481;2;1516276988309;1516276988368;59
482;2;1516276988309;1516276988343;34
483;1;1516276988309;1516276988354;45
484;1;1516276988309;1516276988365;56
485;1;1516276988309;1516276988405;96
486;1;1516276988309;1516276988361;52
487;2;1516276988309;1516276988332;23
488;5;1516276988309;1516276988323;14
489;1;1516276988310;1516276988395;85
490;2;1516276988310;1516276988381;71
491;1;1516276988310;1516276988352;42
492;1;1516276988310;1516276988426;116
493;2;1516276988310;1516276988318;8
494;2;1516276988310;1516276988372;62
495;1;1516276988310;1516276988360;50
496;1;1516276988310;1516276988413;103
497;2;1516276989310;1516276989412;102
498;2;1516276989310;1516276989339;29
499;2;1516276989310;1516276989385;75
500;1;1516276989310;1516276989383;73
501;1;1516276989310;1516276989333;23
502;1;1516276989310;1516276989348;38
503;2;1516276989310;1516276989335;25
504;2;1516276989310;1516276989365;55
505;4;1516276989310;1516276989346;36
506;1;1516276989310;1516276989378;68
507;1;1516276989310;1516276989362;52
508;2;1516276989310;1516276989385;75
509;1;1516276989310;1516276989397;87
510;1;1516276989310;1516276989351;41
511;2;1516276989310;1516276989335;25
512;1;1516276989310;1516276989348;38
513;2;1516276989310;1516276989358;48
514;1;1516276989310;1516276989388;78
515;2;1516276989310;1516276989352;42
516;1;1516276989310;1516276989399;89
517;1;1516276989310;1516276989329;19
518;5;1516276989310;1516276989333;23
519;1;1516276989310;1516276989366;56
520;2;1516276989310;1516276989382;72
521;1;1516276989310;1516276989382;72
522;1;1516276989310;1516276989356;46
523;4;1516276989310;1516276989338;28
524;1;1516276989310;1516276989400;90
525;2;1516276989310;1516276989357;47
526;1;1516276989310;1516276989330;20
527;1;1516276989310;1516276989398;88
528;2;1516276989310;1516276989411;101
529;1;1516276989310;1516276989384;74
530;2;1516276989310;1516276989353;43
531;1;1516276989310;1516276989335;25
532;2;1516276990310;1516276990351;41
533;1;1516276990310;1516276990392;82
534;1;1516276990310;1516276990314;4
535;2;1516276990310;1516276990326;16
536;1;1516276990310;1516276990412;102
537;5;1516276990310;1516276990325;15
538;1;1516276990310;1516276990377;67
539;2;1516276990310;1516276990410;100
540;2;1516276990310;1516276990348;38
541;1;1516276990310;1516276990378;68
542;2;1516276990310;1516276990343;33
543;1;1516276990310;1516276990412;102
544;1;1516276990310;1516276990361;51
545;2;1516276990310;1516276990335;25
546;1;1516276990310;1516276990391;81
547;1;1516276990310;1516276990386;76
548;2;1516276990310;1516276990324;14
549;2;1516276990310;1516276990346;36
550;2;1516276990310;1516276990332;22
551;2;1516276990310;1516276990342;32
552;2;1516276990310;1516276990394;84
553;1;1516276990310;1516276990364;54
554;2;1516276990310;1516276990335;25
555;2;1516276990310;1516276990376;66
556;1;1516276990310;1516276990331;21
557;5;1516276990310;1516276990317;7
558;1;1516276990310;1516276990336;26
559;1;1516276990310;1516276990330;20
560;2;1516276990310;1516276990376;66
561;2;1516276990310;1516276990366;56
562;1;1516276990310;1516276990398;88
563;1;1516276990310;1516276990372;62
564;1;1516276990310;1516276990361;51
565;1;1516276990310;1516276990368;58
566;2;1516276990310;1516276990361;51
567;1;1516276990310;1516276990330;20
568;1;1516276990310;1516276990354;44
569;3;1516276990310;1516276990336;26
570;4;1516276991310;1516276991356;46
571;1;1516276991310;1516276991386;76
572;1;1516276991310;1516276991387;77
573;1;1516276991310;1516276991372;62
574;2;1516276991310;1516276991320;10
575;2;1516276991310;1516276991377;67
576;2;1516276991310;1516276991364;54
577;5;1516276991310;1516276991337;27
578;1;1516276991310;1516276991334;24
579;3;1516276991310;1516276991348;38
580;2;1516276991310;1516276991323;13
581;4;1516276991310;1516276991368;58
582;1;1516276991310;1516276991402;92
583;2;1516276991310;1516276991336;26
584;2;1516276991310;1516276991352;42
585;2;1516276991310;1516276991353;43
586;1;1516276991310;1516276991404;94
587;2;1516276991310;1516276991366;56
588;2;1516276991310;1516276991337;27
589;2;1516276991310;1516276991376;66
590;3;1516276991310;1516276991339;29
591;2;1516276991310;1516276991328;18
592;3;1516276991310;1516276991379;69
593;2;1516276991310;1516276991402;92
594;1;1516276991310;1516276991364;54
595;1;1516276991310;1516276991356;46
596;4;1516276991310;1516276991326;16
597;1;1516276991310;1516276991413;103
598;4;1516276991310;1516276991362;52
599;1;1516276991310;1516276991390;80
600;5;1516276991310;1516276991322;12
601;2;1516276991310;1516276991396;86
602;1;1516276992311;1516276992426;115
603;4;1516276992311;1516276992350;39
604;1;1516276992311;1516276992365;54
605;2;1516276992311;1516276992387;76
606;2;1516276992311;1516276992367;56
607;5;1516276992311;1516276992318;7
608;1;1516276992311;1516276992368;57
609;1;1516276992311;1516276992332;21
610;1;1516276992311;1516276992356;45
611;1;1516276992311;1516276992400;89
612;2;1516276992311;1516276992343;32
613;2;1516276992311;1516276992327;16
614;2;1516276992311;1516276992368;57
615;1;1516276992311;1516276992358;47
616;1;1516276992311;1516276992400;89
617;2;1516276992311;1516276992361;50
618;1;1516276992311;1516276992407;96
619;1;1516276992311;1516276992402;91
620;2;1516276992311;1516276992361;50
621;1;1516276992311;1516276992332;21
622;2;1516276992311;1516276992338;27
623;2;1516276992311;1516276992327;16
624;5;1516276992311;1516276992338;27
625;2;1516276992311;1516276992365;54
626;2;1516276992311;1516276992339;28
627;1;1516276992311;1516276992394;83
628;5;1516276992311;1516276992328;17
629;2;1516276992311;1516276992343;32
630;5;1516276992311;1516276992317;6
631;1;1516276992311;1516276992380;69
632;2;1516276992311;1516276992357;46
633;2;1516276993311;1516276993330;19
634;1;1516276993311;1516276993429;118
635;2;1516276993311;1516276993391;80
636;1;1516276993311;1516276993342;31
637;1;1516276993311;1516276993407;96
638;3;1516276993311;1516276993349;38
639;2;1516276993311;1516276993370;59
640;2;1516276993311;1516276993381;70
641;2;1516276993311;1516276993353;42
642;3;1516276993311;1516276993377;66
643;2;1516276993311;1516276993393;82
644;2;1516276993311;1516276993329;18
645;2;1516276993311;1516276993342;31
646;5;1516276993311;1516276993336;25
647;1;1516276993311;1516276993420;109
648;4;1516276993311;1516276993343;32
649;1;1516276993311;1516276993340;29
650;1;1516276993312;1516276993336;24
651;2;1516276993312;1516276993375;63
652;1;1516276993312;1516276993380;68
653;1;1516276993312;1516276993400;88
654;2;1516276993312;1516276993362;50
655;3;1516276993312;1516276993369;57
656;2;1516276993312;1516276993352;40
657;1;1516276993312;1516276993391;79
658;5;1516276993312;1516276993338;26
659;2;1516276993312;1516276993360;48
660;2;1516276993312;1516276993356;44
661;2;1516276993312;1516276993374;62
662;4;1516276993312;1516276993325;13
663;1;1516276993312;1516276993342;30
664;1;1516276993312;1516276993365;53
665;2;1516276993312;1516276993323;11
666;2;1516276994312;1516276994331;19
667;2;1516276994312;1516276994368;56
668;2;1516276994312;1516276994363;51
669;1;1516276994312;1516276994416;104
670;2;1516276994312;1516276994373;61
671;1;1516276994312;1516276994384;72
672;1;1516276994312;1516276994316;4
673;1;1516276994312;1516276994382;70
674;1;1516276994312;1516276994385;73
675;2;1516276994312;1516276994376;64
676;2;1516276994312;1516276994354;42
677;5;1516276994312;1516276994329;17
678;2;1516276994312;1516276994363;51
679;1;1516276994312;1516276994388;76
680;1;1516276994312;1516276994325;13
681;1;1516276994312;1516276994409;97
682;1;1516276994312;1516276994320;8
683;2;1516276994312;1516276994398;86
684;2;1516276994312;1516276994386;74
685;2;1516276994312;1516276994384;72
686;2;1516276994312;1516276994325;13
687;2;1516276994312;1516276994342;30
688;5;1516276994312;1516276994351;39
689;2;1516276994312;1516276994324;12
690;1;1516276994312;1516276994370;58
691;3;1516276994312;1516276994351;39
692;5;1516276994312;1516276994341;29
693;2;1516276994312;1516276994405;93
694;1;1516276994312;1516276994328;16
695;2;1516276994312;1516276994360;48
696;1;1516276995312;1516276995427;115
697;3;1516276995312;1516276995352;40
698;1;1516276995312;1516276995385;73
699;2;1516276995312;1516276995359;47
700;2;1516276995312;1516276995337;25
701;1;1516276995312;1516276995353;41
702;4;1516276995312;1516276995370;58
703;1;1516276995312;1516276995383;71
704;2;1516276995312;1516276995394;82
705;2;1516276995312;1516276995373;61
706;1;1516276995312;1516276995426;114
707;1;1516276995312;1516276995332;20
708;1;1516276995312;1516276995379;67
709;2;1516276995312;1516276995383;71
710;5;1516276995312;1516276995323;11
711;1;1516276995312;1516276995380;68
712;2;1516276995312;1516276995400;88
713;2;1516276995312;1516276995343;31
714;1;1516276995312;1516276995362;50
715;2;1516276995312;1516276995338;26
716;2;1516276995312;1516276995353;41
717;1;1516276995312;1516276995339;27
718;5;1516276995312;1516276995343;31
719;2;1516276995312;1516276995361;49
720;2;1516276995312;1516276995385;73
721;1;1516276995312;1516276995379;67
722;1;1516276995312;1516276995317;5
723;2;1516276995312;1516276995332;20
724;2;1516276995312;1516276995397;85
725;2;1516276995312;1516276995347;35
726;1;1516276995312;1516276995406;94
727;1;1516276995312;1516276995334;22
728;2;1516276995312;1516276995346;34
729;2;1516276995312;1516276995397;85
730;3;1516276995312;1516276995356;44
731;1;1516276995312;1516276995386;74
732;2;1516276995312;1516276995328;16
733;2;1516276996312;1516276996381;69
734;1;1516276996312;1516276996336;24
735;2;1516276996312;1516276996392;80
736;2;1516276996312;1516276996367;55
737;2;1516276996312;1516276996382;70
738;5;1516276996312;1516276996333;21
739;1;1516276996312;1516276996379;67
740;2;1516276996312;1516276996354;42
741;2;1516276996312;1516276996347;35
742;2;1516276996312;1516276996318;6
743;5;1516276996312;1516276996324;12
744;2;1516276996312;1516276996350;38
745;4;1516276996312;1516276996363;51
746;1;1516276996312;1516276996350;38
747;1;1516276996312;1516276996348;36
748;2;1516276996312;1516276996335;23
749;1;1516276996312;1516276996424;112
750;2;1516276996312;1516276996331;19
751;4;1516276996312;1516276996362;50
752;2;1516276996312;1516276996331;19
753;3;1516276996312;1516276996389;77
754;2;1516276996312;1516276996377;65
755;1;1516276996312;1516276996415;103
756;1;1516276996312;1516276996340;28
757;1;1516276996312;1516276996386;74
758;2;1516276996312;1516276996334;22
759;1;1516276996312;1516276996383;71
760;1;1516276996312;1516276996341;29
761;4;1516276996312;1516276996349;37
762;1;1516276996312;1516276996341;29
763;2;1516276996312;1516276996405;93
764;2;1516276996312;1516276996375;63
765;1;1516276996312;1516276996349;37
766;1;1516276996312;1516276996386;74
767;5;1516276997312;1516276997339;27
768;2;1516276997312;1516276997348;36
769;1;1516276997312;1516276997354;42
770;4;1516276997312;1516276997365;53
771;1;1516276997312;1516276997413;101
772;1;1516276997312;1516276997380;68
