Request ID;Request Criticality (1-5);Time Sent in ms since epoch;Time Received answer in ms since epoch;Total Time in ms
107;2;1516277082786;1516277082842;56
108;3;1516277082786;1516277082807;21
109;3;1516277082786;1516277082834;48
110;2;1516277082786;1516277082851;65
111;1;1516277082786;1516277082826;40
112;1;1516277082788;1516277082867;79
113;2;1516277082788;1516277082820;32
114;2;1516277082788;1516277082810;22
115;1;1516277082788;1516277082821;33
116;1;1516277082788;1516277082814;26
117;1;1516277082789;1516277082833;44
118;4;1516277082790;1516277082823;33
119;2;1516277082790;1516277082873;83
120;5;1516277082790;1516277082812;22
121;1;1516277082790;1516277082814;24
122;2;1516277082790;1516277082879;89
123;1;1516277082790;1516277082855;65
124;1;1516277082790;1516277082881;91
125;1;1516277082790;1516277082834;44
126;1;1516277082790;1516277082878;88
127;2;1516277082790;1516277082883;93
128;1;1516277082790;1516277082868;78
129;2;1516277082790;1516277082837;47
130;1;1516277082790;1516277082871;81
131;2;1516277082790;1516277082846;56
132;2;1516277082790;1516277082890;100
133;1;1516277082790;1516277082819;29
134;2;1516277082790;1516277082876;86
135;1;1516277082790;1516277082798;8
136;2;1516277082790;1516277082805;15
137;3;1516277082790;1516277082816;26
138;2;1516277083790;1516277083827;37
139;2;1516277083790;1516277083819;29
140;1;1516277083790;1516277083879;89
141;1;1516277083790;1516277083815;25
142;2;1516277083790;1516277083846;56
143;1;1516277083790;1516277083898;108
144;1;1516277083790;1516277083871;81
145;2;1516277083790;1516277083863;73
146;3;1516277083790;1516277083862;72
147;1;1516277083790;1516277083876;86
148;5;1516277083790;1516277083809;19
149;2;1516277083791;1516277083861;70
150;1;1516277083791;1516277083850;59
151;1;1516277083791;1516277083898;107
152;2;1516277083791;1516277083842;51
153;2;1516277083791;1516277083825;34
154;2;1516277083791;1516277083852;61
155;3;1516277083791;1516277083837;46
156;5;1516277083791;1516277083806;15
157;3;1516277083791;1516277083802;11
158;5;1516277083791;1516277083821;30
159;2;1516277083791;1516277083830;39
160;2;1516277083791;1516277083856;65
161;1;1516277083791;1516277083857;66
162;2;1516277083791;1516277083859;68
163;1;1516277083791;1516277083844;53
164;2;1516277083791;1516277083869;78
165;2;1516277083791;1516277083856;65
166;1;1516277083791;1516277083837;46
167;1;1516277083791;1516277083839;48
168;1;1516277083791;1516277083853;62
169;2;1516277083791;1516277083820;29
170;1;1516277083791;1516277083864;73
171;1;1516277083791;1516277083835;44
172;2;1516277083791;1516277083865;74
173;4;1516277084791;1516277084821;30
174;3;1516277084791;1516277084870;79
175;3;1516277084791;1516277084815;24
176;2;1516277084791;1516277084873;82
177;2;1516277084791;1516277084850;59
178;2;1516277084791;1516277084850;59
179;2;1516277084791;1516277084842;51
180;1;1516277084791;1516277084910;119
181;2;1516277084791;1516277084815;24
182;1;1516277084791;1516277084875;84
183;2;1516277084791;1516277084873;82
184;1;1516277084791;1516277084836;45
185;3;1516277084791;1516277084836;45
186;1;1516277084791;1516277084823;32
187;5;1516277084791;1516277084822;31
188;2;1516277084791;1516277084822;31
189;1;1516277084791;1516277084906;115
190;1;1516277084791;1516277084885;94
191;3;1516277084791;1516277084829;38
192;1;1516277084791;1516277084872;81
193;2;1516277084791;1516277084888;97
194;1;1516277084791;1516277084886;95
195;2;1516277084791;1516277084884;93
196;1;1516277084791;1516277084897;106
197;2;1516277084791;1516277084823;32
198;1;1516277084791;1516277084861;70
199;2;1516277084791;1516277084874;83
200;3;1516277084791;1516277084847;56
201;3;1516277084791;1516277084839;48
202;2;1516277084791;1516277084854;63
203;3;1516277084791;1516277084829;38
204;2;1516277085793;1516277085892;99
205;2;1516277085793;1516277085855;62
206;2;1516277085793;1516277085844;51
207;2;1516277085793;1516277085826;33
208;2;1516277085793;1516277085812;19
209;1;1516277085793;1516277085863;70
210;2;1516277085793;1516277085839;46
211;2;1516277085793;1516277085870;77
212;1;1516277085793;1516277085821;28
213;2;1516277085793;1516277085837;44
214;1;1516277085793;1516277085818;25
215;1;1516277085793;1516277085873;80
216;2;1516277085793;1516277085826;33
217;2;1516277085793;1516277085823;30
218;2;1516277085794;1516277085850;56
219;1;1516277085794;1516277085811;17
220;1;1516277085794;1516277085879;85
221;3;1516277085794;1516277085812;18
222;2;1516277085794;1516277085871;77
223;1;1516277085794;1516277085903;109
224;1;1516277085794;1516277085912;118
225;1;1516277085794;1516277085913;119
226;3;1516277085794;1516277085871;77
227;1;1516277085794;1516277085877;83
228;2;1516277085794;1516277085865;71
229;5;1516277085794;1516277085813;19
230;1;1516277085794;1516277085868;74
231;2;1516277085794;1516277085872;78
232;2;1516277085794;1516277085843;49
233;4;1516277085794;1516277085808;14
234;5;1516277085794;1516277085815;21
235;2;1516277086794;1516277086846;52
236;1;1516277086794;1516277086857;63
237;2;1516277086794;1516277086828;34
238;1;1516277086794;1516277086817;23
239;1;1516277086794;1516277086890;96
240;1;1516277086794;1516277086843;49
241;2;1516277086794;1516277086891;97
242;1;1516277086794;1516277086902;108
243;2;1516277086794;1516277086806;12
244;1;1516277086794;1516277086909;115
245;2;1516277086794;1516277086834;40
246;1;1516277086794;1516277086905;111
247;2;1516277086794;1516277086835;41
248;2;1516277086794;1516277086878;84
249;2;1516277086794;1516277086856;62
250;1;1516277086794;1516277086868;74
251;2;1516277086794;1516277086817;23
252;5;1516277086794;1516277086804;10
253;2;1516277086794;1516277086859;65
254;2;1516277086794;1516277086818;24
255;1;1516277086794;1516277086841;47
256;2;1516277086794;1516277086863;69
257;4;1516277086794;1516277086796;2
258;2;1516277086794;1516277086821;27
259;5;1516277086794;1516277086805;11
260;2;1516277086794;1516277086882;88
261;1;1516277086794;1516277086817;23
262;2;1516277086794;1516277086820;26
263;2;1516277086794;1516277086870;76
264;1;1516277086794;1516277086833;39
265;1;1516277087794;1516277087829;35
266;2;1516277087794;1516277087850;56
267;1;1516277087794;1516277087873;79
268;2;1516277087794;1516277087805;11
269;1;1516277087794;1516277087912;118
270;3;1516277087794;1516277087841;47
271;2;1516277087794;1516277087859;65
272;2;1516277087794;1516277087810;16
273;1;1516277087794;1516277087854;60
274;1;1516277087794;1516277087875;81
275;4;1516277087794;1516277087838;44
276;2;1516277087794;1516277087811;17
277;1;1516277087794;1516277087816;22
278;1;1516277087794;1516277087842;48
279;2;1516277087794;1516277087864;70
280;2;1516277087794;1516277087836;42
281;1;1516277087794;1516277087866;72
282;1;1516277087794;1516277087880;86
283;2;1516277087794;1516277087835;41
284;1;1516277087794;1516277087836;42
285;2;1516277087794;1516277087836;42
286;1;1516277087794;1516277087886;92
287;2;1516277087794;1516277087816;22
288;3;1516277087794;1516277087864;70
289;2;1516277087794;1516277087860;66
290;3;1516277087794;1516277087845;51
291;2;1516277087794;1516277087863;69
292;5;1516277087794;1516277087816;22
293;1;1516277087795;1516277087850;55
294;3;1516277087795;1516277087853;58
295;2;1516277087795;1516277087875;80
296;2;1516277087795;1516277087820;25
297;2;1516277087795;1516277087852;57
298;2;1516277087795;1516277087824;29
299;4;1516277088795;1516277088831;36
300;1;1516277088795;1516277088866;71
301;2;1516277088795;1516277088827;32
302;2;1516277088795;1516277088830;35
303;1;1516277088795;1516277088825;30
304;1;1516277088795;1516277088885;90
305;1;1516277088795;1516277088821;26
306;1;1516277088795;1516277088884;89
307;1;1516277088795;1516277088905;110
308;5;1516277088795;1516277088827;32
309;2;1516277088795;1516277088884;89
310;1;1516277088795;1516277088850;55
311;1;1516277088795;1516277088911;116
312;5;1516277088795;1516277088816;21
313;2;1516277088795;1516277088874;79
314;1;1516277088795;1516277088866;71
315;1;1516277088795;1516277088819;24
316;2;1516277088795;1516277088851;56
317;1;1516277088795;1516277088801;6
318;2;1516277088795;1516277088865;70
319;2;1516277088795;1516277088871;76
320;5;1516277088795;1516277088816;21
321;2;1516277088795;1516277088831;36
322;5;1516277088795;1516277088803;8
323;1;1516277088795;1516277088837;42
324;2;1516277088795;1516277088805;10
325;1;1516277088795;1516277088861;66
326;2;1516277088795;1516277088875;80
327;1;1516277088795;1516277088855;60
328;2;1516277088795;1516277088853;58
329;2;1516277088795;1516277088887;92
330;1;1516277089795;1516277089861;66
331;1;1516277089795;1516277089881;86
332;2;1516277089795;1516277089809;14
333;2;1516277089795;1516277089806;11
334;2;1516277089795;1516277089839;44
335;1;1516277089795;1516277089857;62
336;1;1516277089795;1516277089828;33
337;1;1516277089795;1516277089835;40
338;2;1516277089795;1516277089871;76
339;2;1516277089795;1516277089812;17
340;5;1516277089795;1516277089814;19
341;5;1516277089795;1516277089821;26
342;1;1516277089795;1516277089860;65
343;1;1516277089795;1516277089837;42
344;2;1516277089795;1516277089867;72
345;2;1516277089795;1516277089868;73
346;1;1516277089795;1516277089835;40
347;1;1516277089795;1516277089851;56
348;2;1516277089795;1516277089819;24
349;1;1516277089795;1516277089909;114
350;1;1516277089795;1516277089807;12
351;1;1516277089795;1516277089867;72
352;1;1516277089795;1516277089829;34
353;4;1516277089795;1516277089841;46
354;2;1516277089795;1516277089824;29
355;3;1516277089795;1516277089842;47
356;3;1516277089795;1516277089814;19
357;2;1516277089795;1516277089848;53
358;1;1516277089795;1516277089839;44
359;4;1516277089795;1516277089816;21
360;1;1516277089795;1516277089847;52
361;1;1516277089795;1516277089889;94
362;1;1516277089796;1516277089804;8
363;2;1516277089796;1516277089839;43
364;2;1516277089796;1516277089804;8
365;2;1516277089796;1516277089876;80
366;1;1516277209809;1516277209917;108
367;2;1516277209809;1516277209880;71
368;1;1516277209809;1516277209932;123
369;1;1516277209809;1516277209883;74
370;2;1516277209809;1516277209867;58
371;2;1516277209809;1516277209900;91
372;2;1516277209809;1516277209907;98
373;1;1516277209809;1516277209890;81
374;3;1516277209809;1516277209865;56
375;2;1516277209809;1516277209826;17
376;1;1516277209809;1516277209856;47
377;2;1516277209809;1516277209890;81
378;2;1516277209809;1516277209901;92
379;2;1516277209809;1516277209867;58
380;2;1516277209809;1516277209827;18
381;2;1516277209809;1516277209874;65
382;2;1516277209809;1516277209859;50
383;2;1516277209809;1516277209906;97
384;5;1516277209809;1516277209840;31
385;2;1516277209809;1516277209871;62
386;2;1516277209809;1516277209875;66
387;2;1516277209809;1516277209873;64
388;3;1516277209809;1516277209841;32
389;1;1516277209809;1516277209847;38
390;1;1516277209809;1516277209909;100
391;3;1516277209809;1516277209857;48
392;1;1516277209809;1516277209826;17
393;2;1516277209809;1516277209901;92
394;2;1516277209809;1516277209873;64
395;1;1516277209809;1516277209848;39
396;2;1516277209809;1516277209886;77
397;2;1516277209809;1516277209829;20
398;1;1516277210809;1516277210856;47
399;1;1516277210809;1516277210872;63
400;2;1516277210809;1516277210888;79
401;3;1516277210809;1516277210837;28
402;2;1516277210809;1516277210825;16
403;1;1516277210809;1516277210921;112
404;2;1516277210809;1516277210833;24
405;1;1516277210809;1516277210846;37
406;2;1516277210809;1516277210861;52
407;2;1516277210809;1516277210888;79
408;2;1516277210809;1516277210848;39
409;1;1516277210809;1516277210873;64
410;1;1516277210809;1516277210884;75
411;1;1516277210809;1516277210820;11
412;5;1516277210809;1516277210825;16
413;5;1516277210809;1516277210839;30
414;1;1516277210809;1516277210867;58
415;2;1516277210809;1516277210870;61
416;2;1516277210809;1516277210875;66
417;5;1516277210809;1516277210830;21
418;1;1516277210809;1516277210842;33
419;1;1516277210809;1516277210867;58
420;2;1516277210809;1516277210830;21
421;2;1516277210809;1516277210828;19
422;2;1516277210809;1516277210842;33
423;2;1516277210809;1516277210886;77
424;2;1516277210809;1516277210876;67
425;3;1516277210809;1516277210885;76
426;2;1516277210809;1516277210825;16
427;2;1516277210809;1516277210865;56
428;2;1516277211810;1516277211862;52
429;4;1516277211810;1516277211860;50
430;1;1516277211810;1516277211870;60
431;2;1516277211810;1516277211902;92
432;1;1516277211810;1516277211861;51
433;2;1516277211810;1516277211818;8
434;2;1516277211810;1516277211860;50
435;2;1516277211810;1516277211817;7
436;1;1516277211810;1516277211888;78
437;2;1516277211810;1516277211880;70
438;2;1516277211810;1516277211835;25
439;3;1516277211810;1516277211836;26
440;2;1516277211810;1516277211853;43
441;2;1516277211810;1516277211892;82
442;1;1516277211810;1516277211837;27
443;2;1516277211810;1516277211836;26
444;2;1516277211810;1516277211849;39
445;2;1516277211810;1516277211823;13
446;2;1516277211810;1516277211882;72
447;5;1516277211810;1516277211831;21
448;2;1516277211810;1516277211846;36
449;1;1516277211810;1516277211841;31
450;5;1516277211810;1516277211829;19
451;2;1516277211810;1516277211839;29
452;2;1516277211810;1516277211895;85
453;1;1516277211810;1516277211859;49
454;2;1516277211810;1516277211853;43
455;1;1516277211810;1516277211853;43
456;1;1516277211810;1516277211895;85
457;1;1516277211810;1516277211916;106
458;5;1516277211810;1516277211824;14
459;2;1516277211810;1516277211882;72
460;2;1516277211810;1516277211828;18
461;1;1516277211810;1516277211824;14
462;2;1516277211810;1516277211849;39
463;2;1516277212810;1516277212814;4
464;2;1516277212810;1516277212862;52
465;2;1516277212810;1516277212887;77
466;1;1516277212810;1516277212911;101
467;1;1516277212810;1516277212842;32
468;2;1516277212810;1516277212852;42
469;1;1516277212810;1516277212908;98
470;2;1516277212810;1516277212853;43
471;1;1516277212810;1516277212887;77
472;1;1516277212810;1516277212833;23
473;4;1516277212810;1516277212843;33
474;1;1516277212810;1516277212907;97
475;1;1516277212810;1516277212845;35
476;1;1516277212810;1516277212869;59
477;1;1516277212810;1516277212913;103
478;1;1516277212810;1516277212866;56
479;1;1516277212810;1516277212871;61
480;2;1516277212810;1516277212840;30
481;2;1516277212810;1516277212852;42
482;2;1516277212810;1516277212818;8
483;5;1516277212810;1516277212834;24
484;5;1516277212810;1516277212822;12
485;3;1516277212810;1516277212871;61
486;1;1516277212810;1516277212895;85
487;1;1516277212810;1516277212855;45
488;2;1516277212810;1516277212902;92
489;1;1516277212810;1516277212867;57
490;1;1516277212810;1516277212901;91
491;1;1516277212810;1516277212832;22
492;2;1516277212810;1516277212881;71
493;3;1516277212810;1516277212872;62
494;1;1516277212810;1516277212898;88
495;1;1516277212810;1516277212855;45
496;3;1516277212810;1516277212825;15
497;2;1516277212810;1516277212880;70
498;5;1516277212810;1516277212847;37
499;1;1516277212810;1516277212843;33
500;2;1516277212810;1516277212888;78
501;2;1516277213810;1516277213878;68
502;1;1516277213810;1516277213833;23
503;1;1516277213810;1516277213902;92
504;2;1516277213810;1516277213840;30
505;3;1516277213811;1516277213836;25
506;1;1516277213811;1516277213904;93
507;1;1516277213811;1516277213886;75
508;2;1516277213811;1516277213842;31
509;2;1516277213811;1516277213857;46
510;2;1516277213811;1516277213826;15
511;2;1516277213811;1516277213838;27
512;1;1516277213811;1516277213893;82
513;2;1516277213811;1516277213889;78
514;1;1516277213811;1516277213866;55
515;2;1516277213811;1516277213874;63
516;2;1516277213811;1516277213851;40
517;1;1516277213811;1516277213902;91
518;2;1516277213811;1516277213887;76
519;2;1516277213811;1516277213830;19
520;1;1516277213811;1516277213861;50
521;4;1516277213811;1516277213839;28
522;1;1516277213811;1516277213928;117
523;1;1516277213811;1516277213840;29
524;1;1516277213811;1516277213912;101
525;1;1516277213811;1516277213886;75
526;1;1516277213811;1516277213838;27
527;5;1516277213811;1516277213839;28
528;1;1516277213811;1516277213864;53
529;3;1516277213811;1516277213840;29
530;2;1516277213811;1516277213866;55
531;2;1516277213811;1516277213816;5
532;2;1516277213811;1516277213866;55
533;2;1516277213811;1516277213831;20
534;1;1516277213811;1516277213881;70
535;5;1516277213811;1516277213834;23
536;1;1516277213811;1516277213831;20
537;5;1516277213811;1516277213848;37
538;2;1516277213811;1516277213875;64
539;5;1516277213811;1516277213824;13
540;2;1516277214811;1516277214882;71
541;1;1516277214811;1516277214911;100
542;1;1516277214811;1516277214848;37
543;2;1516277214811;1516277214884;73
544;3;1516277214811;1516277214876;65
545;2;1516277214811;1516277214891;80
546;2;1516277214811;1516277214865;54
547;2;1516277214811;1516277214884;73
548;2;1516277214811;1516277214837;26
549;2;1516277214811;1516277214852;41
550;5;1516277214811;1516277214841;30
551;1;1516277214811;1516277214899;88
552;2;1516277214811;1516277214852;41
553;4;1516277214811;1516277214822;11
554;2;1516277214811;1516277214878;67
555;1;1516277214811;1516277214835;24
556;1;1516277214811;1516277214917;106
557;2;1516277214811;1516277214869;58
558;1;1516277214811;1516277214840;29
559;2;1516277214811;1516277214834;23
560;1;1516277214811;1516277214840;29
561;2;1516277214811;1516277214888;77
562;5;1516277214811;1516277214849;38
563;2;1516277214811;1516277214886;75
564;1;1516277214811;1516277214912;101
565;1;1516277214811;1516277214870;59
566;1;1516277214811;1516277214838;27
567;2;1516277214811;1516277214868;57
568;1;1516277214811;1516277214834;23
569;3;1516277214811;1516277214842;31
570;4;1516277214811;1516277214853;42
571;1;1516277214811;1516277214884;73
572;1;1516277214811;1516277214898;87
573;2;1516277214811;1516277214819;8
574;1;1516277214811;1516277214829;18
575;2;1516277214811;1516277214898;87
576;1;1516277214811;1516277214845;34
577;1;1516277214811;1516277214898;87
578;1;1516277214811;1516277214821;10
579;2;1516277215811;1516277215875;64
580;1;1516277215811;1516277215902;91
581;2;1516277215811;1516277215882;71
582;3;1516277215811;1516277215880;69
583;1;1516277215811;1516277215832;21
584;3;1516277215811;1516277215845;34
585;3;1516277215811;1516277215852;41
586;2;1516277215811;1516277215837;26
587;2;1516277215811;1516277215860;49
588;2;1516277215811;1516277215824;13
589;2;1516277215811;1516277215860;49
590;1;1516277215811;1516277215920;109
591;2;1516277215811;1516277215895;84
592;5;1516277215811;1516277215840;29
593;5;1516277215811;1516277215842;31
594;1;1516277215811;1516277215906;95
595;1;1516277215811;1516277215893;82
596;1;1516277215811;1516277215873;62
597;1;1516277215811;1516277215897;86
598;2;1516277215811;1516277215892;81
599;2;1516277215811;1516277215819;8
600;1;1516277215811;1516277215905;94
601;5;1516277215811;1516277215841;30
602;2;1516277215811;1516277215850;39
603;2;1516277215811;1516277215856;45
604;5;1516277215811;1516277215836;25
605;1;1516277215811;1516277215864;53
606;2;1516277215811;1516277215865;54
607;1;1516277215811;1516277215861;50
608;2;1516277215811;1516277215849;38
609;5;1516277215811;1516277215837;26
610;1;1516277215811;1516277215908;97
611;1;1516277215811;1516277215839;28
612;2;1516277215811;1516277215854;43
613;1;1516277215811;1516277215839;28
614;5;1516277215811;1516277215830;19
615;1;1516277215811;1516277215857;46
616;1;1516277216811;1516277216892;81
617;2;1516277216811;1516277216879;68
618;3;1516277216811;1516277216845;34
619;1;1516277216811;1516277216856;45
620;2;1516277216811;1516277216878;67
621;2;1516277216811;1516277216864;53
622;1;1516277216811;1516277216911;100
623;1;1516277216811;1516277216916;105
624;1;1516277216811;1516277216895;84
625;1;1516277216811;1516277216898;87
626;2;1516277216811;1516277216822;11
627;2;1516277216811;1516277216866;55
628;1;1516277216811;1516277216832;21
629;1;1516277216811;1516277216914;103
630;1;1516277216812;1516277216889;77
631;1;1516277216812;1516277216913;101
632;2;1516277216812;1516277216849;37
633;2;1516277216812;1516277216853;41
634;4;1516277216812;1516277216866;54
635;2;1516277216812;1516277216822;10
636;4;1516277216812;1516277216812;0
637;1;1516277216812;1516277216884;72
638;4;1516277216812;1516277216839;27
639;1;1516277216812;1516277216817;5
640;2;1516277216812;1516277216842;30
641;1;1516277216812;1516277216868;56
642;1;1516277216812;1516277216920;108
643;1;1516277216812;1516277216854;42
644;2;1516277216812;1516277216836;24
645;2;1516277216812;1516277216893;81
646;1;1516277216812;1516277216853;41
647;1;1516277216812;1516277216874;62
648;1;1516277217812;1516277217878;66
649;2;1516277217812;1516277217877;65
650;2;1516277217812;1516277217861;49
651;3;1516277217812;1516277217864;52
652;5;1516277217812;1516277217851;39
653;2;1516277217812;1516277217887;75
654;1;1516277217812;1516277217894;82
655;4;1516277217812;1516277217838;26
656;2;1516277217812;1516277217879;67
657;2;1516277217812;1516277217853;41
658;1;1516277217812;1516277217885;73
659;2;1516277217812;1516277217883;71
660;2;1516277217812;1516277217859;47
661;2;1516277217812;1516277217892;80
662;1;1516277217812;1516277217833;21
663;1;1516277217812;1516277217907;95
664;2;1516277217812;1516277217849;37
665;3;1516277217812;1516277217875;63
666;2;1516277217812;1516277217845;33
667;1;1516277217812;1516277217910;98
668;2;1516277217812;1516277217897;85
669;1;1516277217812;1516277217888;76
670;1;1516277217812;1516277217896;84
671;1;1516277217812;1516277217920;108
672;2;1516277217812;1516277217829;17
673;1;1516277217812;1516277217888;76
674;2;1516277217812;1516277217845;33
675;1;1516277217812;1516277217869;57
676;1;1516277217812;1516277217837;25
677;1;1516277217812;1516277217871;59
678;2;1516277218812;1516277218843;31
679;1;1516277218812;1516277218853;41
680;5;1516277218812;1516277218829;17
681;2;1516277218812;1516277218884;72
682;1;1516277218812;1516277218879;67
683;2;1516277218812;1516277218879;67
684;1;1516277218812;1516277218860;48
685;2;1516277218812;1516277218868;56
686;4;1516277218812;1516277218848;36
687;1;1516277218812;1516277218883;71
688;1;1516277218812;1516277218890;78
689;3;1516277218812;1516277218852;40
690;1;1516277218812;1516277218859;47
691;1;1516277218812;1516277218819;7
692;2;1516277218812;1516277218888;76
693;5;1516277218812;1516277218829;17
694;1;1516277218812;1516277218928;116
695;3;1516277218812;1516277218856;44
696;1;1516277218812;1516277218873;61
697;2;1516277218812;1516277218828;16
698;2;1516277218812;1516277218897;85
699;1;1516277218812;1516277218907;95
700;2;1516277218812;1516277218863;51
701;2;1516277218812;1516277218861;49
702;2;1516277218812;1516277218862;50
703;2;1516277218812;1516277218872;60
704;1;1516277218812;1516277218893;81
705;5;1516277218812;1516277218837;25
706;1;1516277218812;1516277218873;61
707;2;1516277218812;1516277218852;40
708;1;1516277218812;1516277218895;83
709;2;1516277218812;1516277218907;95
710;2;1516277218812;1516277218897;85
711;1;1516277218812;1516277218865;53
712;2;1516277218812;1516277218848;36
713;2;1516277218812;1516277218865;53
714;2;1516277219813;1516277219861;48
715;1;1516277219813;1516277219917;104
716;2;1516277219813;1516277219898;85
717;1;1516277219813;1516277219866;53
718;2;1516277219813;1516277219891;78
719;2;1516277219813;1516277219841;28
720;1;1516277219813;1516277219838;25
721;2;1516277219813;1516277219873;60
722;2;1516277219813;1516277219853;40
723;2;1516277219813;1516277219854;41
724;2;1516277219813;1516277219892;79
725;2;1516277219813;1516277219864;51
726;1;1516277219813;1516277219835;22
727;1;1516277219813;1516277219874;61
728;1;1516277219813;1516277219891;78
729;2;1516277219813;1516277219860;47
730;2;1516277219813;1516277219872;59
731;3;1516277219813;1516277219866;53
732;1;1516277219813;1516277219846;33
733;2;1516277219813;1516277219847;34
734;2;1516277219813;1516277219837;24
735;1;1516277219813;1516277219855;42
736;2;1516277219813;1516277219863;50
737;1;1516277219813;1516277219906;93
738;5;1516277219813;1516277219845;32
739;2;1516277219813;1516277219910;97
740;2;1516277219813;1516277219870;57
741;5;1516277219813;1516277219842;29
742;1;1516277219813;1516277219866;53
743;5;1516277219815;1516277219847;32
744;1;1516277219815;1516277219840;25
745;2;1516277219815;1516277219896;81
746;1;1516277219815;1516277219913;98
747;2;1516277219815;1516277219867;52
748;2;1516277219815;1516277219831;16
749;2;1516277220815;1516277220816;1
750;2;1516277220815;1516277220860;45
751;1;1516277220815;1516277220910;95
752;2;1516277220815;1516277220844;29
753;1;1516277220815;1516277220861;46
754;3;1516277220816;1516277220836;20
755;4;1516277220816;1516277220862;46
756;3;1516277220816;1516277220816;0
757;1;1516277220816;1516277220858;42
758;1;1516277220816;1516277220855;39
759;2;1516277220816;1516277220852;36
760;2;1516277220816;1516277220859;43
761;1;1516277220816;1516277220881;65
762;4;1516277220816;1516277220836;20
763;2;1516277220816;1516277220849;33
764;2;1516277220816;1516277220904;88
765;2;1516277220816;1516277220837;21
766;1;1516277220816;1516277220855;39
767;1;1516277220816;1516277220888;72
768;2;1516277220816;1516277220867;51
769;2;1516277220816;1516277220890;74
770;1;1516277220816;1516277220834;18
771;1;1516277220816;1516277220827;11
772;1;1516277220816;1516277220884;68
